EVALUATION RESULTS:

>>>>>>[EMBRYONAL] - 1.1 - 1/30: train_loss: 0.46941 | train_acc: 86.192 | train_precision: 0.833 | train_recall: 0.143 | train_auc: 0.569
test_loss: 0.68301 | test_acc: 55.556 | test_precision: 0.750 | test_recall: 0.682 | test_auc: 0.341

>>>>>>[NERVE] - 4.3 - 2/30: train_loss: 0.68982 | train_acc: 55.000 | train_precision: 0.724 | train_recall: 0.696 | train_auc: 0.348
val_loss: 0.68520 | val_acc: 69.565 | val_precision: 0.762 | val_recall: 0.889 | val_auc: 0.444
test_loss: 0.67554 | test_acc: 74.074 | test_precision: 0.800 | test_recall: 0.909 | test_auc: 0.455

>>>>>>[NERVE] - 4.3 - 3/30: train_loss: 0.68271 | train_acc: 63.000 | train_precision: 0.750 | train_recall: 0.797 | train_auc: 0.399
val_loss: 0.67830 | val_acc: 73.913 | val_precision: 0.773 | val_recall: 0.944 | val_auc: 0.472
test_loss: 0.66801 | test_acc: 77.778 | test_precision: 0.808 | test_recall: 0.955 | test_auc: 0.477

>>>>>>[NERVE] - 4.3 - 4/30: train_loss: 0.67692 | train_acc: 75.000 | train_precision: 0.781 | train_recall: 0.949 | train_auc: 0.475
val_loss: 0.67194 | val_acc: 73.913 | val_precision: 0.773 | val_recall: 0.944 | val_auc: 0.472
test_loss: 0.66111 | test_acc: 77.778 | test_precision: 0.808 | test_recall: 0.955 | test_auc: 0.477

>>>>>>[NERVE] - 4.3 - 5/30: train_loss: 0.66876 | train_acc: 76.000 | train_precision: 0.784 | train_recall: 0.962 | train_auc: 0.481
val_loss: 0.66543 | val_acc: 78.261 | val_precision: 0.783 | val_recall: 1.000 | val_auc: 0.500
test_loss: 0.65404 | test_acc: 77.778 | test_precision: 0.808 | test_recall: 0.955 | test_auc: 0.477

>>>>>>[NERVE] - 4.3 - 6/30: train_loss: 0.66158 | train_acc: 78.000 | train_precision: 0.788 | train_recall: 0.987 | train_auc: 0.494
val_loss: 0.65897 | val_acc: 78.261 | val_precision: 0.783 | val_recall: 1.000 | val_auc: 0.500
test_loss: 0.64702 | test_acc: 81.481 | test_precision: 0.815 | test_recall: 1.000 | test_auc: 0.500

>>>>>>[NERVE] - 4.3 - 7/30: train_loss: 0.65798 | train_acc: 78.000 | train_precision: 0.788 | train_recall: 0.987 | train_auc: 0.494
val_loss: 0.65277 | val_acc: 78.261 | val_precision: 0.783 | val_recall: 1.000 | val_auc: 0.500
test_loss: 0.64028 | test_acc: 81.481 | test_precision: 0.815 | test_recall: 1.000 | test_auc: 0.500

>>>>>>[NERVE] - 4.3 - 8/30: train_loss: 0.64975 | train_acc: 78.000 | train_precision: 0.788 | train_recall: 0.987 | train_auc: 0.494
val_loss: 0.64666 | val_acc: 78.261 | val_precision: 0.783 | val_recall: 1.000 | val_auc: 0.500
test_loss: 0.63366 | test_acc: 81.481 | test_precision: 0.815 | test_recall: 1.000 | test_auc: 0.500

>>>>>>[NERVE] - 4.3 - 9/30: train_loss: 0.64654 | train_acc: 78.000 | train_precision: 0.788 | train_recall: 0.987 | train_auc: 0.494
val_loss: 0.64076 | val_acc: 78.261 | val_precision: 0.783 | val_recall: 1.000 | val_auc: 0.500
test_loss: 0.62726 | test_acc: 81.481 | test_precision: 0.815 | test_recall: 1.000 | test_auc: 0.500

>>>>>>[NERVE] - 4.3 - 10/30: train_loss: 0.63766 | train_acc: 78.000 | train_precision: 0.788 | train_recall: 0.987 | train_auc: 0.494
val_loss: 0.63474 | val_acc: 78.261 | val_precision: 0.783 | val_recall: 1.000 | val_auc: 0.500
test_loss: 0.62071 | test_acc: 81.481 | test_precision: 0.815 | test_recall: 1.000 | test_auc: 0.500

>>>>>>[NERVE] - 4.3 - 11/30: train_loss: 0.63342 | train_acc: 79.000 | train_precision: 0.790 | train_recall: 1.000 | train_auc: 0.500
val_loss: 0.62889 | val_acc: 78.261 | val_precision: 0.783 | val_recall: 1.000 | val_auc: 0.500
test_loss: 0.61436 | test_acc: 81.481 | test_precision: 0.815 | test_recall: 1.000 | test_auc: 0.500

>>>>>>[NERVE] - 4.3 - 12/30: train_loss: 0.62545 | train_acc: 79.000 | train_precision: 0.790 | train_recall: 1.000 | train_auc: 0.500
val_loss: 0.62349 | val_acc: 78.261 | val_precision: 0.783 | val_recall: 1.000 | val_auc: 0.500
test_loss: 0.60855 | test_acc: 81.481 | test_precision: 0.815 | test_recall: 1.000 | test_auc: 0.500

>>>>>>[NERVE] - 4.3 - 13/30: train_loss: 0.62204 | train_acc: 79.000 | train_precision: 0.790 | train_recall: 1.000 | train_auc: 0.500
val_loss: 0.61806 | val_acc: 78.261 | val_precision: 0.783 | val_recall: 1.000 | val_auc: 0.500
test_loss: 0.60267 | test_acc: 81.481 | test_precision: 0.815 | test_recall: 1.000 | test_auc: 0.500

>>>>>>[NERVE] - 4.3 - 14/30: train_loss: 0.62475 | train_acc: 79.000 | train_precision: 0.790 | train_recall: 1.000 | train_auc: 0.500
val_loss: 0.61247 | val_acc: 78.261 | val_precision: 0.783 | val_recall: 1.000 | val_auc: 0.500
test_loss: 0.59659 | test_acc: 81.481 | test_precision: 0.815 | test_recall: 1.000 | test_auc: 0.500

>>>>>>[NERVE] - 4.3 - 15/30: train_loss: 0.60979 | train_acc: 79.000 | train_precision: 0.790 | train_recall: 1.000 | train_auc: 0.500
val_loss: 0.60737 | val_acc: 78.261 | val_precision: 0.783 | val_recall: 1.000 | val_auc: 0.500
test_loss: 0.59110 | test_acc: 81.481 | test_precision: 0.815 | test_recall: 1.000 | test_auc: 0.500

>>>>>>[NERVE] - 4.3 - 16/30: train_loss: 0.60906 | train_acc: 79.000 | train_precision: 0.790 | train_recall: 1.000 | train_auc: 0.500
val_loss: 0.60226 | val_acc: 78.261 | val_precision: 0.783 | val_recall: 1.000 | val_auc: 0.500
test_loss: 0.58561 | test_acc: 81.481 | test_precision: 0.815 | test_recall: 1.000 | test_auc: 0.500

>>>>>>[NERVE] - 4.3 - 17/30: train_loss: 0.60355 | train_acc: 79.000 | train_precision: 0.790 | train_recall: 1.000 | train_auc: 0.500
val_loss: 0.59719 | val_acc: 78.261 | val_precision: 0.783 | val_recall: 1.000 | val_auc: 0.500
test_loss: 0.58014 | test_acc: 81.481 | test_precision: 0.815 | test_recall: 1.000 | test_auc: 0.500

>>>>>>[NERVE] - 4.3 - 18/30: train_loss: 0.60292 | train_acc: 79.000 | train_precision: 0.790 | train_recall: 1.000 | train_auc: 0.500
val_loss: 0.59205 | val_acc: 78.261 | val_precision: 0.783 | val_recall: 1.000 | val_auc: 0.500
test_loss: 0.57458 | test_acc: 81.481 | test_precision: 0.815 | test_recall: 1.000 | test_auc: 0.500

>>>>>>[NERVE] - 4.3 - 19/30: train_loss: 0.59005 | train_acc: 79.000 | train_precision: 0.790 | train_recall: 1.000 | train_auc: 0.500
val_loss: 0.58736 | val_acc: 78.261 | val_precision: 0.783 | val_recall: 1.000 | val_auc: 0.500
test_loss: 0.56956 | test_acc: 81.481 | test_precision: 0.815 | test_recall: 1.000 | test_auc: 0.500

>>>>>>[NERVE] - 4.3 - 20/30: train_loss: 0.58543 | train_acc: 79.000 | train_precision: 0.790 | train_recall: 1.000 | train_auc: 0.500
val_loss: 0.58266 | val_acc: 78.261 | val_precision: 0.783 | val_recall: 1.000 | val_auc: 0.500
test_loss: 0.56451 | test_acc: 81.481 | test_precision: 0.815 | test_recall: 1.000 | test_auc: 0.500

>>>>>>[NERVE] - 4.3 - 21/30: train_loss: 0.58339 | train_acc: 79.000 | train_precision: 0.790 | train_recall: 1.000 | train_auc: 0.500
val_loss: 0.57775 | val_acc: 78.261 | val_precision: 0.783 | val_recall: 1.000 | val_auc: 0.500
test_loss: 0.55918 | test_acc: 81.481 | test_precision: 0.815 | test_recall: 1.000 | test_auc: 0.500

>>>>>>[NERVE] - 4.3 - 22/30: train_loss: 0.58033 | train_acc: 79.000 | train_precision: 0.790 | train_recall: 1.000 | train_auc: 0.500
val_loss: 0.57333 | val_acc: 78.261 | val_precision: 0.783 | val_recall: 1.000 | val_auc: 0.500
test_loss: 0.55446 | test_acc: 81.481 | test_precision: 0.815 | test_recall: 1.000 | test_auc: 0.500

>>>>>>[NERVE] - 4.3 - 23/30: train_loss: 0.57275 | train_acc: 79.000 | train_precision: 0.790 | train_recall: 1.000 | train_auc: 0.500
val_loss: 0.56887 | val_acc: 78.261 | val_precision: 0.783 | val_recall: 1.000 | val_auc: 0.500
test_loss: 0.54969 | test_acc: 81.481 | test_precision: 0.815 | test_recall: 1.000 | test_auc: 0.500

>>>>>>[NERVE] - 4.3 - 24/30: train_loss: 0.57597 | train_acc: 79.000 | train_precision: 0.790 | train_recall: 1.000 | train_auc: 0.500
val_loss: 0.56432 | val_acc: 78.261 | val_precision: 0.783 | val_recall: 1.000 | val_auc: 0.500
test_loss: 0.54480 | test_acc: 81.481 | test_precision: 0.815 | test_recall: 1.000 | test_auc: 0.500

>>>>>>[NERVE] - 4.3 - 25/30: train_loss: 0.57051 | train_acc: 79.000 | train_precision: 0.790 | train_recall: 1.000 | train_auc: 0.500
val_loss: 0.55999 | val_acc: 78.261 | val_precision: 0.783 | val_recall: 1.000 | val_auc: 0.500
test_loss: 0.54017 | test_acc: 81.481 | test_precision: 0.815 | test_recall: 1.000 | test_auc: 0.500

>>>>>>[NERVE] - 4.3 - 26/30: train_loss: 0.56229 | train_acc: 79.000 | train_precision: 0.790 | train_recall: 1.000 | train_auc: 0.500
val_loss: 0.55599 | val_acc: 78.261 | val_precision: 0.783 | val_recall: 1.000 | val_auc: 0.500
test_loss: 0.53591 | test_acc: 81.481 | test_precision: 0.815 | test_recall: 1.000 | test_auc: 0.500

>>>>>>[NERVE] - 4.3 - 27/30: train_loss: 0.56313 | train_acc: 79.000 | train_precision: 0.790 | train_recall: 1.000 | train_auc: 0.500
val_loss: 0.55174 | val_acc: 78.261 | val_precision: 0.783 | val_recall: 1.000 | val_auc: 0.500
test_loss: 0.53135 | test_acc: 81.481 | test_precision: 0.815 | test_recall: 1.000 | test_auc: 0.500

>>>>>>[NERVE] - 4.3 - 28/30: train_loss: 0.55742 | train_acc: 79.000 | train_precision: 0.790 | train_recall: 1.000 | train_auc: 0.500
val_loss: 0.54770 | val_acc: 78.261 | val_precision: 0.783 | val_recall: 1.000 | val_auc: 0.500
test_loss: 0.52705 | test_acc: 81.481 | test_precision: 0.815 | test_recall: 1.000 | test_auc: 0.500

>>>>>>[NERVE] - 4.3 - 29/30: train_loss: 0.54811 | train_acc: 79.000 | train_precision: 0.790 | train_recall: 1.000 | train_auc: 0.500
val_loss: 0.54402 | val_acc: 78.261 | val_precision: 0.783 | val_recall: 1.000 | val_auc: 0.500
test_loss: 0.52316 | test_acc: 81.481 | test_precision: 0.815 | test_recall: 1.000 | test_auc: 0.500

>>>>>>[NERVE] - 4.3 - 30/30: train_loss: 0.54701 | train_acc: 79.000 | train_precision: 0.790 | train_recall: 1.000 | train_auc: 0.500
val_loss: 0.54002 | val_acc: 78.261 | val_precision: 0.783 | val_recall: 1.000 | val_auc: 0.500
test_loss: 0.51889 | test_acc: 81.481 | test_precision: 0.815 | test_recall: 1.000 | test_auc: 0.500

>>>>>>[NERVE] - 4.4 - 1/30: train_loss: 0.79830 | train_acc: 21.000 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.81574 | val_acc: 21.739 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.80912 | test_acc: 18.519 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[NERVE] - 4.4 - 2/30: train_loss: 0.78516 | train_acc: 21.000 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.80600 | val_acc: 21.739 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.79947 | test_acc: 18.519 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[NERVE] - 4.4 - 3/30: train_loss: 0.77445 | train_acc: 21.000 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.79627 | val_acc: 21.739 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.78984 | test_acc: 18.519 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[NERVE] - 4.4 - 4/30: train_loss: 0.76970 | train_acc: 21.000 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.78706 | val_acc: 21.739 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.78074 | test_acc: 22.222 | test_precision: 1.000 | test_recall: 0.045 | test_auc: 0.523

>>>>>>[NERVE] - 4.4 - 5/30: train_loss: 0.75905 | train_acc: 21.000 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.77787 | val_acc: 21.739 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.77165 | test_acc: 22.222 | test_precision: 1.000 | test_recall: 0.045 | test_auc: 0.523

>>>>>>[NERVE] - 4.4 - 6/30: train_loss: 0.75379 | train_acc: 20.000 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.476
val_loss: 0.76896 | val_acc: 21.739 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.76285 | test_acc: 22.222 | test_precision: 1.000 | test_recall: 0.045 | test_auc: 0.523

>>>>>>[NERVE] - 4.4 - 7/30: train_loss: 0.74259 | train_acc: 20.000 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.476
val_loss: 0.75989 | val_acc: 21.739 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.75388 | test_acc: 22.222 | test_precision: 1.000 | test_recall: 0.045 | test_auc: 0.523

>>>>>>[NERVE] - 4.4 - 8/30: train_loss: 0.73748 | train_acc: 21.000 | train_precision: 0.500 | train_recall: 0.013 | train_auc: 0.483
val_loss: 0.75104 | val_acc: 21.739 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.74513 | test_acc: 22.222 | test_precision: 1.000 | test_recall: 0.045 | test_auc: 0.523

>>>>>>[NERVE] - 4.4 - 9/30: train_loss: 0.73000 | train_acc: 22.000 | train_precision: 0.667 | train_recall: 0.025 | train_auc: 0.489
val_loss: 0.74265 | val_acc: 21.739 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.73685 | test_acc: 22.222 | test_precision: 1.000 | test_recall: 0.045 | test_auc: 0.523

>>>>>>[NERVE] - 4.4 - 10/30: train_loss: 0.72111 | train_acc: 23.000 | train_precision: 0.667 | train_recall: 0.051 | train_auc: 0.478
val_loss: 0.73414 | val_acc: 39.130 | val_precision: 1.000 | val_recall: 0.222 | val_auc: 0.611
test_loss: 0.72844 | test_acc: 25.926 | test_precision: 1.000 | test_recall: 0.091 | test_auc: 0.545

>>>>>>[NERVE] - 4.4 - 11/30: train_loss: 0.71564 | train_acc: 31.000 | train_precision: 0.812 | train_recall: 0.165 | train_auc: 0.511
val_loss: 0.72614 | val_acc: 39.130 | val_precision: 1.000 | val_recall: 0.222 | val_auc: 0.611
test_loss: 0.72055 | test_acc: 37.037 | test_precision: 1.000 | test_recall: 0.227 | test_auc: 0.614

>>>>>>[NERVE] - 4.4 - 12/30: train_loss: 0.70706 | train_acc: 35.000 | train_precision: 0.850 | train_recall: 0.215 | train_auc: 0.536
val_loss: 0.71786 | val_acc: 34.783 | val_precision: 0.800 | val_recall: 0.222 | val_auc: 0.511
test_loss: 0.71238 | test_acc: 37.037 | test_precision: 1.000 | test_recall: 0.227 | test_auc: 0.614

>>>>>>[NERVE] - 4.4 - 13/30: train_loss: 0.69818 | train_acc: 43.000 | train_precision: 0.893 | train_recall: 0.316 | train_auc: 0.587
val_loss: 0.70962 | val_acc: 43.478 | val_precision: 0.857 | val_recall: 0.333 | val_auc: 0.567
test_loss: 0.70425 | test_acc: 44.444 | test_precision: 1.000 | test_recall: 0.318 | test_auc: 0.659

>>>>>>[NERVE] - 4.4 - 14/30: train_loss: 0.69310 | train_acc: 48.000 | train_precision: 0.909 | train_recall: 0.380 | train_auc: 0.618
val_loss: 0.70191 | val_acc: 47.826 | val_precision: 0.875 | val_recall: 0.389 | val_auc: 0.594
test_loss: 0.69665 | test_acc: 40.741 | test_precision: 0.875 | test_recall: 0.318 | test_auc: 0.559

>>>>>>[NERVE] - 4.4 - 15/30: train_loss: 0.68262 | train_acc: 49.000 | train_precision: 0.889 | train_recall: 0.405 | train_auc: 0.607
val_loss: 0.69415 | val_acc: 43.478 | val_precision: 0.778 | val_recall: 0.389 | val_auc: 0.494
test_loss: 0.68900 | test_acc: 48.148 | test_precision: 0.900 | test_recall: 0.409 | test_auc: 0.605

>>>>>>[NERVE] - 4.4 - 16/30: train_loss: 0.67564 | train_acc: 54.000 | train_precision: 0.902 | train_recall: 0.468 | train_auc: 0.639
val_loss: 0.68668 | val_acc: 52.174 | val_precision: 0.818 | val_recall: 0.500 | val_auc: 0.550
test_loss: 0.68164 | test_acc: 51.852 | test_precision: 0.909 | test_recall: 0.455 | test_auc: 0.627

>>>>>>[NERVE] - 4.4 - 17/30: train_loss: 0.67166 | train_acc: 57.000 | train_precision: 0.909 | train_recall: 0.506 | train_auc: 0.658
val_loss: 0.67934 | val_acc: 56.522 | val_precision: 0.833 | val_recall: 0.556 | val_auc: 0.578
test_loss: 0.67442 | test_acc: 62.963 | test_precision: 0.929 | test_recall: 0.591 | test_auc: 0.695

>>>>>>[NERVE] - 4.4 - 18/30: train_loss: 0.66359 | train_acc: 63.000 | train_precision: 0.904 | train_recall: 0.595 | train_auc: 0.678
val_loss: 0.67218 | val_acc: 52.174 | val_precision: 0.769 | val_recall: 0.556 | val_auc: 0.478
test_loss: 0.66736 | test_acc: 70.370 | test_precision: 0.938 | test_recall: 0.682 | test_auc: 0.741

>>>>>>[NERVE] - 4.4 - 19/30: train_loss: 0.65812 | train_acc: 70.000 | train_precision: 0.915 | train_recall: 0.684 | train_auc: 0.723
val_loss: 0.66518 | val_acc: 60.870 | val_precision: 0.800 | val_recall: 0.667 | val_auc: 0.533
test_loss: 0.66048 | test_acc: 74.074 | test_precision: 0.941 | test_recall: 0.727 | test_auc: 0.764

>>>>>>[NERVE] - 4.4 - 20/30: train_loss: 0.65098 | train_acc: 74.000 | train_precision: 0.908 | train_recall: 0.747 | train_auc: 0.731
val_loss: 0.65812 | val_acc: 65.217 | val_precision: 0.812 | val_recall: 0.722 | val_auc: 0.561
test_loss: 0.65353 | test_acc: 74.074 | test_precision: 0.941 | test_recall: 0.727 | test_auc: 0.764

>>>>>>[NERVE] - 4.4 - 21/30: train_loss: 0.64518 | train_acc: 77.000 | train_precision: 0.912 | train_recall: 0.785 | train_auc: 0.750
val_loss: 0.65133 | val_acc: 65.217 | val_precision: 0.812 | val_recall: 0.722 | val_auc: 0.561
test_loss: 0.64685 | test_acc: 74.074 | test_precision: 0.941 | test_recall: 0.727 | test_auc: 0.764

>>>>>>[NERVE] - 4.4 - 22/30: train_loss: 0.63985 | train_acc: 80.000 | train_precision: 0.915 | train_recall: 0.823 | train_auc: 0.769
val_loss: 0.64464 | val_acc: 69.565 | val_precision: 0.824 | val_recall: 0.778 | val_auc: 0.589
test_loss: 0.64028 | test_acc: 77.778 | test_precision: 0.944 | test_recall: 0.773 | test_auc: 0.786

>>>>>>[NERVE] - 4.4 - 23/30: train_loss: 0.63475 | train_acc: 81.000 | train_precision: 0.905 | train_recall: 0.848 | train_auc: 0.757
val_loss: 0.63806 | val_acc: 73.913 | val_precision: 0.833 | val_recall: 0.833 | val_auc: 0.617
test_loss: 0.63382 | test_acc: 77.778 | test_precision: 0.944 | test_recall: 0.773 | test_auc: 0.786

>>>>>>[NERVE] - 4.4 - 24/30: train_loss: 0.62678 | train_acc: 82.000 | train_precision: 0.907 | train_recall: 0.861 | train_auc: 0.764
val_loss: 0.63169 | val_acc: 73.913 | val_precision: 0.833 | val_recall: 0.833 | val_auc: 0.617
test_loss: 0.62757 | test_acc: 77.778 | test_precision: 0.944 | test_recall: 0.773 | test_auc: 0.786

>>>>>>[NERVE] - 4.4 - 25/30: train_loss: 0.62293 | train_acc: 84.000 | train_precision: 0.909 | train_recall: 0.886 | train_auc: 0.776
val_loss: 0.62517 | val_acc: 73.913 | val_precision: 0.833 | val_recall: 0.833 | val_auc: 0.617
test_loss: 0.62117 | test_acc: 81.481 | test_precision: 0.947 | test_recall: 0.818 | test_auc: 0.809

>>>>>>[NERVE] - 4.4 - 26/30: train_loss: 0.61503 | train_acc: 87.000 | train_precision: 0.912 | train_recall: 0.924 | train_auc: 0.795
val_loss: 0.61880 | val_acc: 78.261 | val_precision: 0.842 | val_recall: 0.889 | val_auc: 0.644
test_loss: 0.61492 | test_acc: 81.481 | test_precision: 0.947 | test_recall: 0.818 | test_auc: 0.809

>>>>>>[NERVE] - 4.4 - 27/30: train_loss: 0.61036 | train_acc: 88.000 | train_precision: 0.914 | train_recall: 0.937 | train_auc: 0.802
val_loss: 0.61260 | val_acc: 82.609 | val_precision: 0.850 | val_recall: 0.944 | val_auc: 0.672
test_loss: 0.60885 | test_acc: 81.481 | test_precision: 0.947 | test_recall: 0.818 | test_auc: 0.809

>>>>>>[NERVE] - 4.4 - 28/30: train_loss: 0.60505 | train_acc: 89.000 | train_precision: 0.915 | train_recall: 0.949 | train_auc: 0.808
val_loss: 0.60655 | val_acc: 82.609 | val_precision: 0.850 | val_recall: 0.944 | val_auc: 0.672
test_loss: 0.60290 | test_acc: 81.481 | test_precision: 0.947 | test_recall: 0.818 | test_auc: 0.809

>>>>>>[NERVE] - 4.4 - 29/30: train_loss: 0.60004 | train_acc: 91.000 | train_precision: 0.917 | train_recall: 0.975 | train_auc: 0.821
val_loss: 0.60062 | val_acc: 82.609 | val_precision: 0.850 | val_recall: 0.944 | val_auc: 0.672
test_loss: 0.59710 | test_acc: 81.481 | test_precision: 0.947 | test_recall: 0.818 | test_auc: 0.809

>>>>>>[NERVE] - 4.4 - 30/30: train_loss: 0.59380 | train_acc: 91.000 | train_precision: 0.917 | train_recall: 0.975 | train_auc: 0.821
val_loss: 0.59447 | val_acc: 86.957 | val_precision: 0.857 | val_recall: 1.000 | val_auc: 0.700
test_loss: 0.59106 | test_acc: 88.889 | test_precision: 0.952 | test_recall: 0.909 | test_auc: 0.855

>>>>>>[NERVE] - 4.5 - 1/30: train_loss: 0.60472 | train_acc: 92.233 | train_precision: 1.000 | train_recall: 0.901 | train_auc: 0.951
val_loss: 0.58785 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.60412 | test_acc: 92.593 | test_precision: 1.000 | test_recall: 0.909 | test_auc: 0.955

>>>>>>[NERVE] - 4.5 - 2/30: train_loss: 0.59906 | train_acc: 97.087 | train_precision: 1.000 | train_recall: 0.963 | train_auc: 0.981
val_loss: 0.57951 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.59711 | test_acc: 92.593 | test_precision: 0.955 | test_recall: 0.955 | test_auc: 0.877

>>>>>>[NERVE] - 4.5 - 3/30: train_loss: 0.59258 | train_acc: 97.087 | train_precision: 1.000 | train_recall: 0.963 | train_auc: 0.981
val_loss: 0.57168 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.59054 | test_acc: 92.593 | test_precision: 0.955 | test_recall: 0.955 | test_auc: 0.877
