EVALUATION RESULTS:

>>>>>>[EMBRYONAL] - 1.1 - 1/30: train_loss: 0.44001 | train_acc: 78.396 | train_precision: 0.065 | train_recall: 0.029 | train_auc: 0.476
>>>>>>[EPENDYMAL] - 4.5 - 5/30: train_loss: 0.22321 | train_acc: 99.344 | train_precision: 1.000 | train_recall: 0.975 | train_auc: 0.988
val_loss: 0.22031 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.21341 | test_acc: 98.876 | test_precision: 1.000 | test_recall: 0.955 | test_auc: 0.977

>>>>>>[EPENDYMAL] - 4.5 - 6/30: train_loss: 0.17895 | train_acc: 99.344 | train_precision: 1.000 | train_recall: 0.975 | train_auc: 0.988
val_loss: 0.19034 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.18234 | test_acc: 98.876 | test_precision: 1.000 | test_recall: 0.955 | test_auc: 0.977

>>>>>>[EPENDYMAL] - 4.5 - 7/30: train_loss: 0.15194 | train_acc: 99.344 | train_precision: 1.000 | train_recall: 0.975 | train_auc: 0.988
val_loss: 0.16214 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.15883 | test_acc: 98.876 | test_precision: 1.000 | test_recall: 0.955 | test_auc: 0.977

>>>>>>[EPENDYMAL] - 4.5 - 8/30: train_loss: 0.13321 | train_acc: 99.344 | train_precision: 1.000 | train_recall: 0.975 | train_auc: 0.988
val_loss: 0.14083 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.14065 | test_acc: 98.876 | test_precision: 1.000 | test_recall: 0.955 | test_auc: 0.977

>>>>>>[EPENDYMAL] - 4.5 - 9/30: train_loss: 0.11612 | train_acc: 99.344 | train_precision: 1.000 | train_recall: 0.975 | train_auc: 0.988
val_loss: 0.12908 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.12527 | test_acc: 98.876 | test_precision: 1.000 | test_recall: 0.955 | test_auc: 0.977

>>>>>>[EPENDYMAL] - 4.5 - 10/30: train_loss: 0.10868 | train_acc: 99.344 | train_precision: 1.000 | train_recall: 0.975 | train_auc: 0.988
val_loss: 0.11881 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.11407 | test_acc: 98.876 | test_precision: 1.000 | test_recall: 0.955 | test_auc: 0.977

>>>>>>[EPENDYMAL] - 4.5 - 11/30: train_loss: 0.09411 | train_acc: 99.344 | train_precision: 1.000 | train_recall: 0.975 | train_auc: 0.988
val_loss: 0.10471 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.10203 | test_acc: 98.876 | test_precision: 1.000 | test_recall: 0.955 | test_auc: 0.977

>>>>>>[EPENDYMAL] - 4.5 - 12/30: train_loss: 0.08508 | train_acc: 99.344 | train_precision: 1.000 | train_recall: 0.975 | train_auc: 0.988
val_loss: 0.09445 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.09273 | test_acc: 98.876 | test_precision: 1.000 | test_recall: 0.955 | test_auc: 0.977

>>>>>>[EPENDYMAL] - 4.5 - 13/30: train_loss: 0.07531 | train_acc: 99.344 | train_precision: 1.000 | train_recall: 0.975 | train_auc: 0.988
val_loss: 0.08679 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.08521 | test_acc: 98.876 | test_precision: 1.000 | test_recall: 0.955 | test_auc: 0.977

>>>>>>[EPENDYMAL] - 4.5 - 14/30: train_loss: 0.07121 | train_acc: 99.344 | train_precision: 1.000 | train_recall: 0.975 | train_auc: 0.988
val_loss: 0.07716 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.07805 | test_acc: 98.876 | test_precision: 1.000 | test_recall: 0.955 | test_auc: 0.977

>>>>>>[EPENDYMAL] - 4.5 - 15/30: train_loss: 0.06557 | train_acc: 99.672 | train_precision: 1.000 | train_recall: 0.988 | train_auc: 0.994
val_loss: 0.07231 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.07213 | test_acc: 98.876 | test_precision: 1.000 | test_recall: 0.955 | test_auc: 0.977

>>>>>>[EPENDYMAL] - 4.5 - 16/30: train_loss: 0.05971 | train_acc: 99.672 | train_precision: 1.000 | train_recall: 0.988 | train_auc: 0.994
val_loss: 0.06703 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.06704 | test_acc: 98.876 | test_precision: 1.000 | test_recall: 0.955 | test_auc: 0.977

>>>>>>[EPENDYMAL] - 4.5 - 17/30: train_loss: 0.05449 | train_acc: 99.672 | train_precision: 1.000 | train_recall: 0.988 | train_auc: 0.994
val_loss: 0.06307 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.06266 | test_acc: 98.876 | test_precision: 1.000 | test_recall: 0.955 | test_auc: 0.977

>>>>>>[EPENDYMAL] - 4.5 - 18/30: train_loss: 0.04992 | train_acc: 99.672 | train_precision: 1.000 | train_recall: 0.988 | train_auc: 0.994
val_loss: 0.05790 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.05883 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EPENDYMAL] - 4.5 - 19/30: train_loss: 0.04921 | train_acc: 99.672 | train_precision: 1.000 | train_recall: 0.988 | train_auc: 0.994
val_loss: 0.05433 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.05507 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EPENDYMAL] - 4.5 - 20/30: train_loss: 0.04437 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.05103 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.05166 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EPENDYMAL] - 4.5 - 21/30: train_loss: 0.04121 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.04983 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.04919 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EPENDYMAL] - 4.5 - 22/30: train_loss: 0.03962 | train_acc: 99.672 | train_precision: 1.000 | train_recall: 0.988 | train_auc: 0.994
val_loss: 0.04585 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.04594 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EPENDYMAL] - 4.5 - 23/30: train_loss: 0.03691 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.04369 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.04345 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EPENDYMAL] - 4.5 - 24/30: train_loss: 0.03432 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.04177 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.04140 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EPENDYMAL] - 4.5 - 25/30: train_loss: 0.03338 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.03951 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.03920 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EPENDYMAL] - 4.5 - 26/30: train_loss: 0.03226 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.03747 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.03717 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EPENDYMAL] - 4.5 - 27/30: train_loss: 0.02991 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.03580 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.03539 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EPENDYMAL] - 4.5 - 28/30: train_loss: 0.02761 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.03415 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.03367 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EPENDYMAL] - 4.5 - 29/30: train_loss: 0.02640 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.03289 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.03224 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EPENDYMAL] - 4.5 - 30/30: train_loss: 0.02586 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.03144 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.03076 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EPENDYMAL] - 5.1 - 1/30: train_loss: 0.50825 | train_acc: 73.649 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.48551 | val_acc: 73.494 | val_precision: 1.000 | val_recall: 0.043 | val_auc: 0.522
test_loss: 0.45701 | test_acc: 79.518 | test_precision: 1.000 | test_recall: 0.056 | test_auc: 0.528

>>>>>>[EPENDYMAL] - 5.1 - 2/30: train_loss: 0.35982 | train_acc: 84.122 | train_precision: 1.000 | train_recall: 0.397 | train_auc: 0.699
val_loss: 0.39211 | val_acc: 87.952 | val_precision: 1.000 | val_recall: 0.565 | val_auc: 0.783
test_loss: 0.35616 | test_acc: 90.361 | test_precision: 1.000 | test_recall: 0.556 | test_auc: 0.778

>>>>>>[EPENDYMAL] - 5.1 - 3/30: train_loss: 0.27414 | train_acc: 96.284 | train_precision: 1.000 | train_recall: 0.859 | train_auc: 0.929
val_loss: 0.30444 | val_acc: 97.590 | val_precision: 1.000 | val_recall: 0.913 | val_auc: 0.957
test_loss: 0.27929 | test_acc: 97.590 | test_precision: 1.000 | test_recall: 0.889 | test_auc: 0.944

>>>>>>[EPENDYMAL] - 5.1 - 4/30: train_loss: 0.21899 | train_acc: 98.311 | train_precision: 1.000 | train_recall: 0.936 | train_auc: 0.968
val_loss: 0.24644 | val_acc: 98.795 | val_precision: 1.000 | val_recall: 0.957 | val_auc: 0.978
test_loss: 0.22756 | test_acc: 98.795 | test_precision: 1.000 | test_recall: 0.944 | test_auc: 0.972

>>>>>>[EPENDYMAL] - 5.1 - 5/30: train_loss: 0.18036 | train_acc: 98.311 | train_precision: 1.000 | train_recall: 0.936 | train_auc: 0.968
val_loss: 0.20420 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.19040 | test_acc: 98.795 | test_precision: 1.000 | test_recall: 0.944 | test_auc: 0.972

>>>>>>[EPENDYMAL] - 5.1 - 6/30: train_loss: 0.15094 | train_acc: 99.324 | train_precision: 1.000 | train_recall: 0.974 | train_auc: 0.987
val_loss: 0.17874 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.16621 | test_acc: 98.795 | test_precision: 1.000 | test_recall: 0.944 | test_auc: 0.972

>>>>>>[EPENDYMAL] - 5.1 - 7/30: train_loss: 0.12912 | train_acc: 99.324 | train_precision: 1.000 | train_recall: 0.974 | train_auc: 0.987
val_loss: 0.15505 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.14572 | test_acc: 98.795 | test_precision: 1.000 | test_recall: 0.944 | test_auc: 0.972

>>>>>>[EPENDYMAL] - 5.1 - 8/30: train_loss: 0.11261 | train_acc: 99.324 | train_precision: 1.000 | train_recall: 0.974 | train_auc: 0.987
val_loss: 0.14367 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.13518 | test_acc: 98.795 | test_precision: 1.000 | test_recall: 0.944 | test_auc: 0.972

>>>>>>[EPENDYMAL] - 5.1 - 9/30: train_loss: 0.09933 | train_acc: 99.324 | train_precision: 1.000 | train_recall: 0.974 | train_auc: 0.987
val_loss: 0.12011 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.11499 | test_acc: 98.795 | test_precision: 1.000 | test_recall: 0.944 | test_auc: 0.972

>>>>>>[EPENDYMAL] - 5.1 - 10/30: train_loss: 0.08776 | train_acc: 99.324 | train_precision: 1.000 | train_recall: 0.974 | train_auc: 0.987
val_loss: 0.11056 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.10637 | test_acc: 98.795 | test_precision: 1.000 | test_recall: 0.944 | test_auc: 0.972

>>>>>>[EPENDYMAL] - 5.1 - 11/30: train_loss: 0.07899 | train_acc: 99.324 | train_precision: 1.000 | train_recall: 0.974 | train_auc: 0.987
val_loss: 0.09985 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.09712 | test_acc: 98.795 | test_precision: 1.000 | test_recall: 0.944 | test_auc: 0.972

>>>>>>[EPENDYMAL] - 5.1 - 12/30: train_loss: 0.07141 | train_acc: 99.324 | train_precision: 1.000 | train_recall: 0.974 | train_auc: 0.987
val_loss: 0.08846 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.08679 | test_acc: 98.795 | test_precision: 1.000 | test_recall: 0.944 | test_auc: 0.972

>>>>>>[EPENDYMAL] - 5.1 - 13/30: train_loss: 0.06515 | train_acc: 99.662 | train_precision: 1.000 | train_recall: 0.987 | train_auc: 0.994
val_loss: 0.08761 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.08682 | test_acc: 98.795 | test_precision: 1.000 | test_recall: 0.944 | test_auc: 0.972

>>>>>>[EPENDYMAL] - 5.1 - 14/30: train_loss: 0.05895 | train_acc: 99.662 | train_precision: 1.000 | train_recall: 0.987 | train_auc: 0.994
val_loss: 0.07618 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.07584 | test_acc: 98.795 | test_precision: 1.000 | test_recall: 0.944 | test_auc: 0.972

>>>>>>[EPENDYMAL] - 5.1 - 15/30: train_loss: 0.05440 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.07245 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.07290 | test_acc: 98.795 | test_precision: 1.000 | test_recall: 0.944 | test_auc: 0.972

>>>>>>[EPENDYMAL] - 5.1 - 16/30: train_loss: 0.05030 | train_acc: 99.662 | train_precision: 1.000 | train_recall: 0.987 | train_auc: 0.994
val_loss: 0.06645 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.06731 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EPENDYMAL] - 5.1 - 17/30: train_loss: 0.04640 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.06126 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.06234 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EPENDYMAL] - 5.1 - 18/30: train_loss: 0.04329 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.05861 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.06028 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EPENDYMAL] - 5.1 - 19/30: train_loss: 0.04026 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.05329 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.05485 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EPENDYMAL] - 5.1 - 20/30: train_loss: 0.03764 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.05038 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.05209 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EPENDYMAL] - 5.1 - 21/30: train_loss: 0.03539 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.04879 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.05098 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EPENDYMAL] - 5.1 - 22/30: train_loss: 0.03356 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.04456 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.04646 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EPENDYMAL] - 5.1 - 23/30: train_loss: 0.03144 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.04228 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.04433 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EPENDYMAL] - 5.1 - 24/30: train_loss: 0.02977 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.04007 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.04213 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EPENDYMAL] - 5.1 - 25/30: train_loss: 0.02806 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.03820 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.04031 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EPENDYMAL] - 5.1 - 26/30: train_loss: 0.02633 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.03658 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.03896 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EPENDYMAL] - 5.1 - 27/30: train_loss: 0.02514 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.03443 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.03627 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EPENDYMAL] - 5.1 - 28/30: train_loss: 0.02385 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.03413 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.03679 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EPENDYMAL] - 5.1 - 29/30: train_loss: 0.02262 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.03152 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.03354 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EPENDYMAL] - 5.1 - 30/30: train_loss: 0.02164 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.03012 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.03210 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EPENDYMAL] - 5.2 - 1/30: train_loss: 0.55122 | train_acc: 69.333 | train_precision: 0.158 | train_recall: 0.038 | train_auc: 0.483
val_loss: 0.46284 | val_acc: 72.152 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.49995 | test_acc: 78.313 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[EPENDYMAL] - 5.2 - 2/30: train_loss: 0.39907 | train_acc: 78.000 | train_precision: 1.000 | train_recall: 0.165 | train_auc: 0.582
val_loss: 0.35426 | val_acc: 88.608 | val_precision: 1.000 | val_recall: 0.591 | val_auc: 0.795
test_loss: 0.38372 | test_acc: 92.771 | test_precision: 1.000 | test_recall: 0.667 | test_auc: 0.833

>>>>>>[EPENDYMAL] - 5.2 - 3/30: train_loss: 0.31146 | train_acc: 92.667 | train_precision: 1.000 | train_recall: 0.722 | train_auc: 0.861
val_loss: 0.28449 | val_acc: 92.405 | val_precision: 1.000 | val_recall: 0.727 | val_auc: 0.864
test_loss: 0.31702 | test_acc: 96.386 | test_precision: 1.000 | test_recall: 0.833 | test_auc: 0.917

>>>>>>[EPENDYMAL] - 5.2 - 4/30: train_loss: 0.24745 | train_acc: 96.667 | train_precision: 1.000 | train_recall: 0.873 | train_auc: 0.937
val_loss: 0.23367 | val_acc: 97.468 | val_precision: 1.000 | val_recall: 0.909 | val_auc: 0.955
test_loss: 0.25135 | test_acc: 98.795 | test_precision: 1.000 | test_recall: 0.944 | test_auc: 0.972

>>>>>>[EPENDYMAL] - 5.2 - 5/30: train_loss: 0.20511 | train_acc: 98.667 | train_precision: 1.000 | train_recall: 0.949 | train_auc: 0.975
val_loss: 0.19574 | val_acc: 97.468 | val_precision: 1.000 | val_recall: 0.909 | val_auc: 0.955
test_loss: 0.21497 | test_acc: 98.795 | test_precision: 1.000 | test_recall: 0.944 | test_auc: 0.972

>>>>>>[EPENDYMAL] - 5.2 - 6/30: train_loss: 0.17086 | train_acc: 98.333 | train_precision: 1.000 | train_recall: 0.937 | train_auc: 0.968
