EVALUATION RESULTS:

>>>>>>[EMBRYONAL] - 1.1 - 1/30: train_loss: 0.53069 | train_acc: 80.624 | train_precision: 0.095 | train_recall: 0.029 | train_auc: 0.489
test_loss: 0.13182 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[MESENCHYMAL] - 3.1 - 1/30: train_loss: 0.66673 | train_acc: 56.818 | train_precision: 0.478 | train_recall: 0.611 | train_auc: 0.575
val_loss: 0.65326 | val_acc: 60.784 | val_precision: 1.000 | val_recall: 0.091 | val_auc: 0.545
test_loss: 0.61168 | test_acc: 62.712 | test_precision: 1.000 | test_recall: 0.120 | test_auc: 0.560

>>>>>>[MESENCHYMAL] - 3.1 - 2/30: train_loss: 0.56429 | train_acc: 78.977 | train_precision: 0.716 | train_recall: 0.806 | train_auc: 0.792
val_loss: 0.47903 | val_acc: 86.275 | val_precision: 0.800 | val_recall: 0.909 | val_auc: 0.868
test_loss: 0.49624 | test_acc: 86.441 | test_precision: 0.793 | test_recall: 0.920 | test_auc: 0.872

>>>>>>[MESENCHYMAL] - 3.1 - 3/30: train_loss: 0.48354 | train_acc: 84.659 | train_precision: 0.909 | train_recall: 0.694 | train_auc: 0.823
val_loss: 0.41944 | val_acc: 88.235 | val_precision: 0.833 | val_recall: 0.909 | val_auc: 0.886
test_loss: 0.43672 | test_acc: 86.441 | test_precision: 0.840 | test_recall: 0.840 | test_auc: 0.861

>>>>>>[MESENCHYMAL] - 3.1 - 4/30: train_loss: 0.42410 | train_acc: 89.773 | train_precision: 0.865 | train_recall: 0.889 | train_auc: 0.896
val_loss: 0.38325 | val_acc: 90.196 | val_precision: 0.905 | val_recall: 0.864 | val_auc: 0.897
test_loss: 0.39579 | test_acc: 86.441 | test_precision: 0.870 | test_recall: 0.800 | test_auc: 0.856

>>>>>>[MESENCHYMAL] - 3.1 - 5/30: train_loss: 0.38642 | train_acc: 89.773 | train_precision: 0.875 | train_recall: 0.875 | train_auc: 0.894
val_loss: 0.34743 | val_acc: 90.196 | val_precision: 0.905 | val_recall: 0.864 | val_auc: 0.897
test_loss: 0.36348 | test_acc: 86.441 | test_precision: 0.870 | test_recall: 0.800 | test_auc: 0.856

>>>>>>[MESENCHYMAL] - 3.1 - 6/30: train_loss: 0.35579 | train_acc: 90.909 | train_precision: 0.850 | train_recall: 0.944 | train_auc: 0.915
val_loss: 0.31813 | val_acc: 92.157 | val_precision: 0.909 | val_recall: 0.909 | val_auc: 0.920
test_loss: 0.33779 | test_acc: 88.136 | test_precision: 0.875 | test_recall: 0.840 | test_auc: 0.876

>>>>>>[MESENCHYMAL] - 3.1 - 7/30: train_loss: 0.33176 | train_acc: 91.477 | train_precision: 0.880 | train_recall: 0.917 | train_auc: 0.915
val_loss: 0.29518 | val_acc: 90.196 | val_precision: 0.870 | val_recall: 0.909 | val_auc: 0.903
test_loss: 0.31837 | test_acc: 94.915 | test_precision: 0.893 | test_recall: 1.000 | test_auc: 0.956

>>>>>>[MESENCHYMAL] - 3.1 - 8/30: train_loss: 0.31275 | train_acc: 92.045 | train_precision: 0.882 | train_recall: 0.931 | train_auc: 0.922
val_loss: 0.28495 | val_acc: 92.157 | val_precision: 0.909 | val_recall: 0.909 | val_auc: 0.920
test_loss: 0.30184 | test_acc: 86.441 | test_precision: 0.870 | test_recall: 0.800 | test_auc: 0.856

>>>>>>[MESENCHYMAL] - 3.1 - 9/30: train_loss: 0.29262 | train_acc: 93.182 | train_precision: 0.875 | train_recall: 0.972 | train_auc: 0.938
val_loss: 0.26394 | val_acc: 92.157 | val_precision: 0.875 | val_recall: 0.955 | val_auc: 0.926
test_loss: 0.28682 | test_acc: 94.915 | test_precision: 0.893 | test_recall: 1.000 | test_auc: 0.956

>>>>>>[MESENCHYMAL] - 3.1 - 10/30: train_loss: 0.28169 | train_acc: 93.750 | train_precision: 0.886 | train_recall: 0.972 | train_auc: 0.943
val_loss: 0.25359 | val_acc: 92.157 | val_precision: 0.909 | val_recall: 0.909 | val_auc: 0.920
test_loss: 0.27381 | test_acc: 94.915 | test_precision: 0.893 | test_recall: 1.000 | test_auc: 0.956

>>>>>>[MESENCHYMAL] - 3.1 - 11/30: train_loss: 0.26434 | train_acc: 92.045 | train_precision: 0.854 | train_recall: 0.972 | train_auc: 0.928
val_loss: 0.23980 | val_acc: 94.118 | val_precision: 0.880 | val_recall: 1.000 | val_auc: 0.948
test_loss: 0.26393 | test_acc: 94.915 | test_precision: 0.893 | test_recall: 1.000 | test_auc: 0.956

>>>>>>[MESENCHYMAL] - 3.1 - 12/30: train_loss: 0.25344 | train_acc: 93.182 | train_precision: 0.866 | train_recall: 0.986 | train_auc: 0.940
val_loss: 0.23507 | val_acc: 92.157 | val_precision: 0.909 | val_recall: 0.909 | val_auc: 0.920
test_loss: 0.25293 | test_acc: 94.915 | test_precision: 0.893 | test_recall: 1.000 | test_auc: 0.956

>>>>>>[MESENCHYMAL] - 3.1 - 13/30: train_loss: 0.24187 | train_acc: 94.318 | train_precision: 0.878 | train_recall: 1.000 | train_auc: 0.952
val_loss: 0.22355 | val_acc: 96.078 | val_precision: 0.917 | val_recall: 1.000 | val_auc: 0.966
test_loss: 0.24356 | test_acc: 94.915 | test_precision: 0.893 | test_recall: 1.000 | test_auc: 0.956

>>>>>>[MESENCHYMAL] - 3.1 - 14/30: train_loss: 0.23236 | train_acc: 95.455 | train_precision: 0.932 | train_recall: 0.958 | train_auc: 0.955
val_loss: 0.21508 | val_acc: 96.078 | val_precision: 0.917 | val_recall: 1.000 | val_auc: 0.966
test_loss: 0.23508 | test_acc: 94.915 | test_precision: 0.893 | test_recall: 1.000 | test_auc: 0.956

>>>>>>[MESENCHYMAL] - 3.1 - 15/30: train_loss: 0.22364 | train_acc: 94.886 | train_precision: 0.889 | train_recall: 1.000 | train_auc: 0.957
val_loss: 0.20710 | val_acc: 96.078 | val_precision: 0.917 | val_recall: 1.000 | val_auc: 0.966
test_loss: 0.22759 | test_acc: 94.915 | test_precision: 0.893 | test_recall: 1.000 | test_auc: 0.956

>>>>>>[MESENCHYMAL] - 3.1 - 16/30: train_loss: 0.21594 | train_acc: 95.455 | train_precision: 0.910 | train_recall: 0.986 | train_auc: 0.959
val_loss: 0.19983 | val_acc: 94.118 | val_precision: 0.880 | val_recall: 1.000 | val_auc: 0.948
test_loss: 0.22175 | test_acc: 94.915 | test_precision: 0.893 | test_recall: 1.000 | test_auc: 0.956

>>>>>>[MESENCHYMAL] - 3.1 - 17/30: train_loss: 0.20975 | train_acc: 93.750 | train_precision: 0.867 | train_recall: 1.000 | train_auc: 0.947
val_loss: 0.19737 | val_acc: 96.078 | val_precision: 0.917 | val_recall: 1.000 | val_auc: 0.966
test_loss: 0.21439 | test_acc: 94.915 | test_precision: 0.893 | test_recall: 1.000 | test_auc: 0.956

>>>>>>[MESENCHYMAL] - 3.1 - 18/30: train_loss: 0.20052 | train_acc: 96.591 | train_precision: 0.923 | train_recall: 1.000 | train_auc: 0.971
val_loss: 0.18959 | val_acc: 96.078 | val_precision: 0.917 | val_recall: 1.000 | val_auc: 0.966
test_loss: 0.20798 | test_acc: 94.915 | test_precision: 0.893 | test_recall: 1.000 | test_auc: 0.956

>>>>>>[MESENCHYMAL] - 3.1 - 19/30: train_loss: 0.19408 | train_acc: 97.159 | train_precision: 0.935 | train_recall: 1.000 | train_auc: 0.976
val_loss: 0.18338 | val_acc: 96.078 | val_precision: 0.917 | val_recall: 1.000 | val_auc: 0.966
test_loss: 0.20238 | test_acc: 94.915 | test_precision: 0.893 | test_recall: 1.000 | test_auc: 0.956

>>>>>>[MESENCHYMAL] - 3.1 - 20/30: train_loss: 0.19013 | train_acc: 97.727 | train_precision: 0.947 | train_recall: 1.000 | train_auc: 0.981
val_loss: 0.17785 | val_acc: 96.078 | val_precision: 0.917 | val_recall: 1.000 | val_auc: 0.966
test_loss: 0.19807 | test_acc: 94.915 | test_precision: 0.893 | test_recall: 1.000 | test_auc: 0.956

>>>>>>[MESENCHYMAL] - 3.1 - 21/30: train_loss: 0.18469 | train_acc: 95.455 | train_precision: 0.900 | train_recall: 1.000 | train_auc: 0.962
val_loss: 0.17527 | val_acc: 96.078 | val_precision: 0.917 | val_recall: 1.000 | val_auc: 0.966
test_loss: 0.19192 | test_acc: 94.915 | test_precision: 0.893 | test_recall: 1.000 | test_auc: 0.956

>>>>>>[MESENCHYMAL] - 3.1 - 22/30: train_loss: 0.17816 | train_acc: 97.727 | train_precision: 0.947 | train_recall: 1.000 | train_auc: 0.981
val_loss: 0.17005 | val_acc: 96.078 | val_precision: 0.917 | val_recall: 1.000 | val_auc: 0.966
test_loss: 0.18732 | test_acc: 94.915 | test_precision: 0.893 | test_recall: 1.000 | test_auc: 0.956

>>>>>>[MESENCHYMAL] - 3.1 - 23/30: train_loss: 0.17076 | train_acc: 98.864 | train_precision: 0.973 | train_recall: 1.000 | train_auc: 0.990
val_loss: 0.16548 | val_acc: 96.078 | val_precision: 0.917 | val_recall: 1.000 | val_auc: 0.966
test_loss: 0.18291 | test_acc: 94.915 | test_precision: 0.893 | test_recall: 1.000 | test_auc: 0.956

>>>>>>[MESENCHYMAL] - 3.1 - 24/30: train_loss: 0.16546 | train_acc: 97.727 | train_precision: 0.947 | train_recall: 1.000 | train_auc: 0.981
val_loss: 0.16094 | val_acc: 96.078 | val_precision: 0.917 | val_recall: 1.000 | val_auc: 0.966
test_loss: 0.17885 | test_acc: 94.915 | test_precision: 0.893 | test_recall: 1.000 | test_auc: 0.956

>>>>>>[MESENCHYMAL] - 3.1 - 25/30: train_loss: 0.16225 | train_acc: 98.864 | train_precision: 0.973 | train_recall: 1.000 | train_auc: 0.990
val_loss: 0.15734 | val_acc: 96.078 | val_precision: 0.917 | val_recall: 1.000 | val_auc: 0.966
test_loss: 0.17472 | test_acc: 94.915 | test_precision: 0.893 | test_recall: 1.000 | test_auc: 0.956

>>>>>>[MESENCHYMAL] - 3.1 - 26/30: train_loss: 0.15970 | train_acc: 98.295 | train_precision: 0.960 | train_recall: 1.000 | train_auc: 0.986
val_loss: 0.15470 | val_acc: 96.078 | val_precision: 0.917 | val_recall: 1.000 | val_auc: 0.966
test_loss: 0.17058 | test_acc: 96.610 | test_precision: 0.926 | test_recall: 1.000 | test_auc: 0.971

>>>>>>[MESENCHYMAL] - 3.1 - 27/30: train_loss: 0.15198 | train_acc: 98.295 | train_precision: 0.960 | train_recall: 1.000 | train_auc: 0.986
val_loss: 0.14991 | val_acc: 96.078 | val_precision: 0.917 | val_recall: 1.000 | val_auc: 0.966
test_loss: 0.16780 | test_acc: 94.915 | test_precision: 0.893 | test_recall: 1.000 | test_auc: 0.956

>>>>>>[MESENCHYMAL] - 3.1 - 28/30: train_loss: 0.14832 | train_acc: 98.864 | train_precision: 0.973 | train_recall: 1.000 | train_auc: 0.990
val_loss: 0.14694 | val_acc: 96.078 | val_precision: 0.917 | val_recall: 1.000 | val_auc: 0.966
test_loss: 0.16391 | test_acc: 94.915 | test_precision: 0.893 | test_recall: 1.000 | test_auc: 0.956

>>>>>>[MESENCHYMAL] - 3.1 - 29/30: train_loss: 0.14451 | train_acc: 98.864 | train_precision: 0.973 | train_recall: 1.000 | train_auc: 0.990
val_loss: 0.14418 | val_acc: 96.078 | val_precision: 0.917 | val_recall: 1.000 | val_auc: 0.966
test_loss: 0.16032 | test_acc: 96.610 | test_precision: 0.926 | test_recall: 1.000 | test_auc: 0.971

>>>>>>[MESENCHYMAL] - 3.1 - 30/30: train_loss: 0.14094 | train_acc: 98.864 | train_precision: 0.973 | train_recall: 1.000 | train_auc: 0.990
val_loss: 0.14266 | val_acc: 96.078 | val_precision: 0.917 | val_recall: 1.000 | val_auc: 0.966
test_loss: 0.15725 | test_acc: 96.610 | test_precision: 0.926 | test_recall: 1.000 | test_auc: 0.971

>>>>>>[MESENCHYMAL] - 3.2 - 1/30: train_loss: 0.63680 | train_acc: 72.472 | train_precision: 0.618 | train_recall: 0.863 | train_auc: 0.746
val_loss: 0.56784 | val_acc: 75.510 | val_precision: 0.800 | val_recall: 0.571 | val_auc: 0.732
test_loss: 0.57518 | test_acc: 81.356 | test_precision: 0.850 | test_recall: 0.680 | test_auc: 0.796

>>>>>>[MESENCHYMAL] - 3.2 - 2/30: train_loss: 0.53547 | train_acc: 79.775 | train_precision: 0.878 | train_recall: 0.589 | train_auc: 0.766
val_loss: 0.42220 | val_acc: 85.714 | val_precision: 0.750 | val_recall: 1.000 | val_auc: 0.875
test_loss: 0.48473 | test_acc: 86.441 | test_precision: 0.758 | test_recall: 1.000 | test_auc: 0.882

>>>>>>[MESENCHYMAL] - 3.2 - 3/30: train_loss: 0.48122 | train_acc: 84.270 | train_precision: 0.732 | train_recall: 0.973 | train_auc: 0.862
val_loss: 0.38546 | val_acc: 83.673 | val_precision: 0.933 | val_recall: 0.667 | val_auc: 0.815
test_loss: 0.43119 | test_acc: 84.746 | test_precision: 0.864 | test_recall: 0.760 | test_auc: 0.836

>>>>>>[MESENCHYMAL] - 3.2 - 4/30: train_loss: 0.41535 | train_acc: 88.764 | train_precision: 0.934 | train_recall: 0.781 | train_auc: 0.871
val_loss: 0.33038 | val_acc: 93.878 | val_precision: 0.909 | val_recall: 0.952 | val_auc: 0.940
test_loss: 0.38871 | test_acc: 89.831 | test_precision: 0.852 | test_recall: 0.920 | test_auc: 0.901

>>>>>>[MESENCHYMAL] - 3.2 - 5/30: train_loss: 0.36894 | train_acc: 90.449 | train_precision: 0.878 | train_recall: 0.890 | train_auc: 0.902
val_loss: 0.29599 | val_acc: 91.837 | val_precision: 0.870 | val_recall: 0.952 | val_auc: 0.923
test_loss: 0.35994 | test_acc: 91.525 | test_precision: 0.833 | test_recall: 1.000 | test_auc: 0.926

>>>>>>[MESENCHYMAL] - 3.2 - 6/30: train_loss: 0.36284 | train_acc: 91.573 | train_precision: 0.872 | train_recall: 0.932 | train_auc: 0.918
val_loss: 0.27176 | val_acc: 91.837 | val_precision: 0.870 | val_recall: 0.952 | val_auc: 0.923
test_loss: 0.33633 | test_acc: 91.525 | test_precision: 0.833 | test_recall: 1.000 | test_auc: 0.926

>>>>>>[MESENCHYMAL] - 3.2 - 7/30: train_loss: 0.32307 | train_acc: 90.449 | train_precision: 0.878 | train_recall: 0.890 | train_auc: 0.902
val_loss: 0.25760 | val_acc: 93.878 | val_precision: 0.909 | val_recall: 0.952 | val_auc: 0.940
test_loss: 0.31767 | test_acc: 93.220 | test_precision: 0.889 | test_recall: 0.960 | test_auc: 0.936

>>>>>>[MESENCHYMAL] - 3.2 - 8/30: train_loss: 0.29896 | train_acc: 93.258 | train_precision: 0.896 | train_recall: 0.945 | train_auc: 0.935
val_loss: 0.23910 | val_acc: 93.878 | val_precision: 0.875 | val_recall: 1.000 | val_auc: 0.946
test_loss: 0.30152 | test_acc: 93.220 | test_precision: 0.862 | test_recall: 1.000 | test_auc: 0.941

>>>>>>[MESENCHYMAL] - 3.2 - 9/30: train_loss: 0.28961 | train_acc: 93.258 | train_precision: 0.907 | train_recall: 0.932 | train_auc: 0.932
val_loss: 0.22614 | val_acc: 93.878 | val_precision: 0.875 | val_recall: 1.000 | val_auc: 0.946
test_loss: 0.28721 | test_acc: 93.220 | test_precision: 0.862 | test_recall: 1.000 | test_auc: 0.941

>>>>>>[MESENCHYMAL] - 3.2 - 10/30: train_loss: 0.28188 | train_acc: 93.820 | train_precision: 0.869 | train_recall: 1.000 | train_auc: 0.948
val_loss: 0.21482 | val_acc: 93.878 | val_precision: 0.875 | val_recall: 1.000 | val_auc: 0.946
test_loss: 0.27486 | test_acc: 93.220 | test_precision: 0.862 | test_recall: 1.000 | test_auc: 0.941

>>>>>>[MESENCHYMAL] - 3.2 - 11/30: train_loss: 0.25793 | train_acc: 93.258 | train_precision: 0.859 | train_recall: 1.000 | train_auc: 0.943
val_loss: 0.20502 | val_acc: 93.878 | val_precision: 0.875 | val_recall: 1.000 | val_auc: 0.946
test_loss: 0.26350 | test_acc: 94.915 | test_precision: 0.893 | test_recall: 1.000 | test_auc: 0.956

>>>>>>[MESENCHYMAL] - 3.2 - 12/30: train_loss: 0.24952 | train_acc: 95.506 | train_precision: 0.933 | train_recall: 0.959 | train_auc: 0.956
val_loss: 0.19536 | val_acc: 93.878 | val_precision: 0.875 | val_recall: 1.000 | val_auc: 0.946
test_loss: 0.25394 | test_acc: 93.220 | test_precision: 0.862 | test_recall: 1.000 | test_auc: 0.941

>>>>>>[MESENCHYMAL] - 3.2 - 13/30: train_loss: 0.23452 | train_acc: 94.944 | train_precision: 0.890 | train_recall: 1.000 | train_auc: 0.957
val_loss: 0.18836 | val_acc: 93.878 | val_precision: 0.875 | val_recall: 1.000 | val_auc: 0.946
test_loss: 0.24465 | test_acc: 94.915 | test_precision: 0.893 | test_recall: 1.000 | test_auc: 0.956

>>>>>>[MESENCHYMAL] - 3.2 - 14/30: train_loss: 0.23395 | train_acc: 94.382 | train_precision: 0.880 | train_recall: 1.000 | train_auc: 0.952
val_loss: 0.18167 | val_acc: 97.959 | val_precision: 0.955 | val_recall: 1.000 | val_auc: 0.982
test_loss: 0.23708 | test_acc: 94.915 | test_precision: 0.893 | test_recall: 1.000 | test_auc: 0.956

>>>>>>[MESENCHYMAL] - 3.2 - 15/30: train_loss: 0.22304 | train_acc: 94.382 | train_precision: 0.880 | train_recall: 1.000 | train_auc: 0.952
val_loss: 0.17432 | val_acc: 95.918 | val_precision: 0.913 | val_recall: 1.000 | val_auc: 0.964
test_loss: 0.22941 | test_acc: 94.915 | test_precision: 0.893 | test_recall: 1.000 | test_auc: 0.956

>>>>>>[MESENCHYMAL] - 3.2 - 16/30: train_loss: 0.22527 | train_acc: 97.753 | train_precision: 0.948 | train_recall: 1.000 | train_auc: 0.981
val_loss: 0.16840 | val_acc: 95.918 | val_precision: 0.913 | val_recall: 1.000 | val_auc: 0.964
test_loss: 0.22254 | test_acc: 94.915 | test_precision: 0.893 | test_recall: 1.000 | test_auc: 0.956

>>>>>>[MESENCHYMAL] - 3.2 - 17/30: train_loss: 0.21826 | train_acc: 94.382 | train_precision: 0.880 | train_recall: 1.000 | train_auc: 0.952
val_loss: 0.16312 | val_acc: 93.878 | val_precision: 0.875 | val_recall: 1.000 | val_auc: 0.946
test_loss: 0.21791 | test_acc: 93.220 | test_precision: 0.862 | test_recall: 1.000 | test_auc: 0.941

>>>>>>[MESENCHYMAL] - 3.2 - 18/30: train_loss: 0.19949 | train_acc: 96.629 | train_precision: 0.935 | train_recall: 0.986 | train_auc: 0.969
val_loss: 0.15740 | val_acc: 95.918 | val_precision: 0.913 | val_recall: 1.000 | val_auc: 0.964
test_loss: 0.20964 | test_acc: 94.915 | test_precision: 0.893 | test_recall: 1.000 | test_auc: 0.956

>>>>>>[MESENCHYMAL] - 3.2 - 19/30: train_loss: 0.18733 | train_acc: 97.191 | train_precision: 0.936 | train_recall: 1.000 | train_auc: 0.976
val_loss: 0.15248 | val_acc: 95.918 | val_precision: 0.913 | val_recall: 1.000 | val_auc: 0.964
test_loss: 0.20434 | test_acc: 94.915 | test_precision: 0.893 | test_recall: 1.000 | test_auc: 0.956

>>>>>>[MESENCHYMAL] - 3.2 - 20/30: train_loss: 0.18070 | train_acc: 96.629 | train_precision: 0.924 | train_recall: 1.000 | train_auc: 0.971
val_loss: 0.14837 | val_acc: 95.918 | val_precision: 0.913 | val_recall: 1.000 | val_auc: 0.964
test_loss: 0.19912 | test_acc: 94.915 | test_precision: 0.893 | test_recall: 1.000 | test_auc: 0.956

>>>>>>[MESENCHYMAL] - 3.2 - 21/30: train_loss: 0.18082 | train_acc: 97.753 | train_precision: 0.948 | train_recall: 1.000 | train_auc: 0.981
val_loss: 0.14377 | val_acc: 95.918 | val_precision: 0.913 | val_recall: 1.000 | val_auc: 0.964
test_loss: 0.19507 | test_acc: 94.915 | test_precision: 0.893 | test_recall: 1.000 | test_auc: 0.956

>>>>>>[MESENCHYMAL] - 3.2 - 22/30: train_loss: 0.17696 | train_acc: 97.753 | train_precision: 0.948 | train_recall: 1.000 | train_auc: 0.981
val_loss: 0.14012 | val_acc: 95.918 | val_precision: 0.913 | val_recall: 1.000 | val_auc: 0.964
test_loss: 0.19036 | test_acc: 94.915 | test_precision: 0.893 | test_recall: 1.000 | test_auc: 0.956

>>>>>>[MESENCHYMAL] - 3.2 - 23/30: train_loss: 0.16536 | train_acc: 97.753 | train_precision: 0.948 | train_recall: 1.000 | train_auc: 0.981
val_loss: 0.13593 | val_acc: 95.918 | val_precision: 0.913 | val_recall: 1.000 | val_auc: 0.964
test_loss: 0.18507 | test_acc: 94.915 | test_precision: 0.893 | test_recall: 1.000 | test_auc: 0.956

>>>>>>[MESENCHYMAL] - 3.2 - 24/30: train_loss: 0.16125 | train_acc: 97.753 | train_precision: 0.948 | train_recall: 1.000 | train_auc: 0.981
val_loss: 0.13253 | val_acc: 95.918 | val_precision: 0.913 | val_recall: 1.000 | val_auc: 0.964
test_loss: 0.18118 | test_acc: 94.915 | test_precision: 0.893 | test_recall: 1.000 | test_auc: 0.956

>>>>>>[MESENCHYMAL] - 3.2 - 25/30: train_loss: 0.15664 | train_acc: 97.191 | train_precision: 0.936 | train_recall: 1.000 | train_auc: 0.976
val_loss: 0.12910 | val_acc: 95.918 | val_precision: 0.913 | val_recall: 1.000 | val_auc: 0.964
test_loss: 0.17767 | test_acc: 94.915 | test_precision: 0.893 | test_recall: 1.000 | test_auc: 0.956

>>>>>>[MESENCHYMAL] - 3.2 - 26/30: train_loss: 0.15375 | train_acc: 98.876 | train_precision: 0.973 | train_recall: 1.000 | train_auc: 0.990
val_loss: 0.12606 | val_acc: 95.918 | val_precision: 0.913 | val_recall: 1.000 | val_auc: 0.964
test_loss: 0.17304 | test_acc: 94.915 | test_precision: 0.893 | test_recall: 1.000 | test_auc: 0.956

>>>>>>[MESENCHYMAL] - 3.2 - 27/30: train_loss: 0.14843 | train_acc: 97.753 | train_precision: 0.948 | train_recall: 1.000 | train_auc: 0.981
val_loss: 0.12324 | val_acc: 95.918 | val_precision: 0.913 | val_recall: 1.000 | val_auc: 0.964
test_loss: 0.17037 | test_acc: 94.915 | test_precision: 0.893 | test_recall: 1.000 | test_auc: 0.956

>>>>>>[MESENCHYMAL] - 3.2 - 28/30: train_loss: 0.15321 | train_acc: 98.315 | train_precision: 0.961 | train_recall: 1.000 | train_auc: 0.986
val_loss: 0.12059 | val_acc: 95.918 | val_precision: 0.913 | val_recall: 1.000 | val_auc: 0.964
test_loss: 0.16596 | test_acc: 96.610 | test_precision: 0.926 | test_recall: 1.000 | test_auc: 0.971

>>>>>>[MESENCHYMAL] - 3.2 - 29/30: train_loss: 0.13852 | train_acc: 98.315 | train_precision: 0.961 | train_recall: 1.000 | train_auc: 0.986
val_loss: 0.11784 | val_acc: 95.918 | val_precision: 0.913 | val_recall: 1.000 | val_auc: 0.964
test_loss: 0.16327 | test_acc: 94.915 | test_precision: 0.893 | test_recall: 1.000 | test_auc: 0.956

>>>>>>[MESENCHYMAL] - 3.2 - 30/30: train_loss: 0.14263 | train_acc: 97.753 | train_precision: 0.948 | train_recall: 1.000 | train_auc: 0.981
val_loss: 0.11475 | val_acc: 95.918 | val_precision: 0.913 | val_recall: 1.000 | val_auc: 0.964
test_loss: 0.15923 | test_acc: 94.915 | test_precision: 0.893 | test_recall: 1.000 | test_auc: 0.956

>>>>>>[MESENCHYMAL] - 3.3 - 1/30: train_loss: 0.66834 | train_acc: 61.749 | train_precision: 0.526 | train_recall: 0.803 | train_auc: 0.644
val_loss: 0.60179 | val_acc: 77.273 | val_precision: 0.900 | val_recall: 0.500 | val_auc: 0.731
test_loss: 0.59270 | test_acc: 76.271 | test_precision: 0.739 | test_recall: 0.680 | test_auc: 0.752

>>>>>>[MESENCHYMAL] - 3.3 - 2/30: train_loss: 0.54233 | train_acc: 83.607 | train_precision: 0.883 | train_recall: 0.697 | train_auc: 0.816
